identity_id,first_name,last_name,middle_name,dob,ssn,phone,email,street_address,city,state,zip_code,gender,created_date,source_system
7467ff3c-e0c3-4749-b42b-f8d7fa1bfe49,Michael,Santiago,,1984-01-26,516-50-8449,(970) 568-3720,dawn27@example.com,878 Elizabeth Dale Suite 068,Grand Junction,CO,80234,F,2024-05-29,VOTER_REG
0eafbbdb-a4a5-47d9-95ae-16a43f233017,Samantha,Hurst,,1954-05-25,187-75-2677,(303) 906-2880,kennedyricky@example.net,913 Hart Wall,Arvada,CO,80204,M,2025-04-24,VOTER_REG
92c06eae-0e7a-4dba-9fa5-31755b0aa3f0,Christine,Martinez,,1948-06-19,832-91-4278,(720) 806-3297,mcdonaldjose@example.org,464 Stark Glen Suite 265,Littleton,CO,80235,Other,2024-09-06,TAX_DEPT
3ba1ba70-e9a2-4647-a89e-9c93c184dac3,Dennis,Donaldson,,1949-08-08,100-39-8095,(720) 666-4281,cherylsmith@example.net,1691 Joseph Extension Suite 726,Centennial,CO,80231,F,2024-01-02,HEALTH_DEPT
305e3fe9-501e-45b0-9c21-1e77ccb536fb,David,Pitts,,1934-12-16,791-95-9400,(720) 724-8830,ythomas@example.net,4258 Dunn Estates,Littleton,CO,80206,Other,2024-12-23,SOCIAL_SERVICES
abdde7f5-5e78-4b89-bc50-6ba9e8c151fa,Danielle,Stewart,,1985-04-20,903-36-1520,(970) 902-8470,davisleah@example.net,156 Huerta Harbor,Thornton,CO,80221,Other,2025-05-22,TAX_DEPT
91f2f865-d9c3-45a1-b94e-26521810d3d4,Mitchell,Wilson,,1999-11-13,187-28-7776,(303) 235-2737,mccormicknicole@example.net,843 Jones Mountain Suite 191,Commerce City,CO,80233,M,2024-04-28,DMV
0bb05d23-38a8-416c-a8eb-b5b70d57dffb,Jonathan,Miller,,2003-12-25,103-30-6775,(720) 314-8723,robert71@example.com,573 Harrison Rapids,Castle Rock,CO,80209,Other,2023-10-30,DMV
6b0f33ac-1555-4531-88fe-45f4c2c88ec5,Russell,Cox,,1984-01-12,603-60-1541,(970) 875-7901,lopezchristina@example.net,918 Bryce Drive Suite 250,Castle Rock,CO,80223,F,2025-02-12,DMV
e96e7316-d00e-458c-90af-086d8ca65d92,Jeffrey,Cooper,,1970-01-14,177-59-3611,(970) 950-6843,danakey@example.org,9869 Brown Court,Pueblo,CO,80018,F,2025-06-24,VOTER_REG
8e9e1097-7ceb-4829-b4c1-ab13f2612856,Justin,West,Felicia,2000-11-09,562-36-9336,(970) 725-6511,nmeyer@example.com,413 Taylor Ramp Apt. 173,Broomfield,CO,80204,Other,2025-09-08,SOCIAL_SERVICES
d1c6db4f-0902-46b4-a109-8982e36492f0,Joshua,Caldwell,,1960-08-21,474-71-1205,(720) 308-5240,cholmes@example.com,86576 Guerrero Square,Broomfield,CO,80033,M,2024-09-26,DMV
05d19bb6-94b4-4a57-97ad-0baa3481a23a,Krista,Brady,,1960-05-20,955-67-1710,(970) 252-2968,smithcindy@example.com,15160 Cox Path Suite 508,Loveland,CO,80210,F,2025-07-06,TAX_DEPT
9dc79ec6-7f36-4157-a0f0-8e532adb6369,Darryl,Watson,Debbie,1941-04-03,129-50-2915,(720) 299-5722,jessewilliams@example.net,0050 Lee Valleys Suite 709,Grand Junction,CO,80027,M,2024-11-25,VOTER_REG
9ba8b181-429d-4c2e-93bf-d54cbcb639cf,Christine,Morton,,1949-10-06,747-12-6361,(720) 999-1819,robertwilson@example.com,8847 Williams Brooks Suite 971,Boulder,CO,80227,Other,2025-08-29,SOCIAL_SERVICES
71336de7-8606-4da5-9d6c-13180518f914,Anthony,Rios,,1968-03-11,186-71-1735,(303) 918-5154,tiffanylevine@example.org,720 Owens Plains Apt. 304,Arvada,CO,80018,F,2024-03-21,VOTER_REG
b6b40331-2d03-4243-afd2-72aecba1df38,Deborah,Thomas,Allison,1977-09-06,675-36-4573,(970) 960-1270,lyonsvirginia@example.org,09046 Anthony Springs,Loveland,CO,80021,M,2025-01-15,SOCIAL_SERVICES
fc55639f-7f8d-4073-9230-b80440ecdd84,Aaron,Wilson,,1975-06-16,102-36-5109,(720) 850-4143,james57@example.com,77803 Anderson Pines Suite 618,Denver,CO,80023,Other,2024-12-19,VOTER_REG
59c7388c-cedc-4d05-b18e-725ead505032,Alexander,Cantrell,,1974-01-04,338-84-7528,(970) 400-9288,mitchelldouglas@example.org,95703 Hayden Mills Suite 429,Greeley,CO,80223,Other,2024-03-28,HEALTH_DEPT
106d3a9d-8cd3-4fda-bd53-01bbaf90d414,Heather,Martin,,1946-07-29,841-43-7328,(970) 663-3715,martinmary@example.org,9617 Reese Mountains Apt. 244,Denver,CO,80218,F,2024-09-02,DMV
2ff08222-179a-48d2-bde8-7737881f89f9,Adam,Costa,Meredith,1967-03-03,153-53-1038,(303) 731-4744,tony64@example.com,45212 Charles Parks Apt. 515,Greeley,CO,80232,M,2025-03-22,TAX_DEPT
53912e83-1587-4a7e-bebd-0ef38079c39f,Darlene,Mack,,1979-03-11,973-18-5051,(970) 672-3085,stephanie59@example.net,575 David Row Apt. 766,Westminster,CO,80202,F,2025-06-30,SOCIAL_SERVICES
0534dfc7-0a03-4273-9e90-09ad1aa09fb6,William,Ross,,1948-03-09,967-89-6410,(970) 447-5879,danielgutierrez@example.com,7547 Michael Tunnel Apt. 330,Fort Collins,CO,80103,F,2024-10-22,SOCIAL_SERVICES
a125bf3a-e0d4-4aa0-be79-98c1bdc39991,John,Harris,,2007-04-17,618-14-3111,(303) 411-8150,alexanderweaver@example.com,968 Renee Ramp Suite 666,Fort Collins,CO,80106,Other,2024-06-28,DMV
43247619-fc75-4cd7-be62-9f389565bb62,Christine,Davis,Lisa,2006-07-12,421-27-9923,(303) 432-8066,gdavid@example.net,397 Clark Alley,Castle Rock,CO,80228,F,2025-02-22,SOCIAL_SERVICES
525d7db7-97c3-4949-8696-9253c0a2d236,Rachael,Ball,,1958-02-07,144-48-6924,(303) 703-2130,nmartin@example.net,5739 Harvey Vista Suite 386,Thornton,CO,80021,Other,2023-09-23,DMV
a760658a-756d-4394-b1d6-62c8f17102cd,Becky,Vaughn,,1952-02-20,198-26-3086,(970) 524-5624,gregorystephenson@example.net,805 Susan Via Suite 001,Parker,CO,80104,Other,2023-12-10,HEALTH_DEPT
cb45ff5c-bd84-4681-9057-b54750719541,Mary,Smith,,1955-11-28,752-44-3367,(720) 786-1931,dfleming@example.com,4645 Karen Greens Suite 033,Loveland,CO,80106,Other,2024-08-01,TAX_DEPT
acd5133f-0e3b-406d-96ba-287a1ecf22b7,Maria,Wright,Justin,1979-03-07,139-10-2235,(303) 408-5315,ukennedy@example.org,22963 Richardson Cove Suite 517,Arvada,CO,80235,M,2025-07-13,VOTER_REG
5b733ee8-9bf6-42eb-8648-c358be309929,Melissa,Trujillo,Mark,1951-07-05,778-88-9331,(720) 393-5893,browneric@example.org,040 Bradford Station Apt. 016,Denver,CO,80025,F,2025-05-06,SOCIAL_SERVICES
61676798-9b09-4cb6-994c-1ef642319410,Christina,Mcintosh,,1987-12-29,684-82-4754,(970) 224-2720,arielmorton@example.org,97483 Zachary Drive Apt. 175,Commerce City,CO,80107,F,2024-02-15,SOCIAL_SERVICES
c2ca358b-207e-4e1e-ab6c-c6173b6a9ed8,Rachel,Hernandez,,1943-12-28,974-11-5655,(970) 760-8192,kimberly22@example.org,70824 Murphy Mall,Grand Junction,CO,80014,Other,2024-10-12,VOTER_REG
e733d883-e980-4844-a2f6-a91036dff5af,Jay,Leonard,,1936-12-28,215-49-9573,(970) 753-3748,dwilliams@example.com,0143 Brian Center Apt. 438,Lakewood,CO,80027,M,2024-11-11,TAX_DEPT
d13eb016-14c0-4537-999c-0b617fe7ce80,Debra,Grant,,1946-04-08,309-31-9355,(720) 856-3457,huntbrian@example.net,63243 David Freeway Apt. 665,Grand Junction,CO,80033,M,2024-02-14,VOTER_REG
ddd5ab28-b45f-4c12-aef4-6bf152ee5d3d,David,Fox,,1959-12-28,868-23-1554,(970) 928-1883,jacobwhitney@example.com,68956 Young Mountains Suite 570,Grand Junction,CO,80107,Other,2023-10-02,DMV
f5980da0-6bec-4eef-9f88-2245a2063bb7,Mckenzie,Valentine,,1954-06-17,320-90-7111,(720) 225-3221,jose23@example.org,63030 Patterson Alley Apt. 211,Castle Rock,CO,80206,Other,2024-10-15,HEALTH_DEPT
f625ab06-d6ea-4560-85ea-e838d5071492,Andrew,Harding,Nicholas,1942-12-28,819-12-6126,(970) 808-8354,sarahhahn@example.org,30082 Love Loaf Suite 116,Denver,CO,80226,Other,2024-03-19,VOTER_REG
8c95269e-76e9-4613-b1d9-ebbd8d5797c5,Jimmy,Davis,Kevin,1994-04-10,255-78-4872,(970) 718-9148,fburgess@example.com,17765 Robert Isle,Boulder,CO,80106,F,2025-06-08,TAX_DEPT
1cd23454-8f33-4039-8f12-b6868f0e7390,Jessica,Hernandez,,1998-04-14,100-81-2032,(720) 376-2124,operez@example.net,767 Brian Rapids,Lakewood,CO,80016,M,2024-07-16,VOTER_REG
5f59a68c-fd8d-49b1-9920-195f76b02ef9,Gina,Harris,Jeffrey,1942-03-01,830-45-5766,(303) 931-4317,nicole70@example.net,10741 Carr Trafficway,Colorado Springs,CO,80033,Other,2024-04-18,HEALTH_DEPT
64485d6e-8f75-44df-8148-34a9ce5116ce,Jose,Martin,,1956-07-12,938-89-1427,(303) 695-9235,seanhernandez@example.org,943 Erica Throughway Suite 920,Boulder,CO,80025,F,2025-03-17,VOTER_REG
43086784-32bc-479c-a437-42a7747fa1df,Chad,Hardy,,1985-06-03,302-84-9351,(720) 870-1061,cowanlaura@example.org,601 Baker Pike,Colorado Springs,CO,80022,F,2024-03-31,TAX_DEPT
881540fc-04f4-44d3-904d-5e9481c50e2a,Jennifer,Baldwin,,1935-08-26,727-15-5747,(303) 866-2250,richard12@example.org,620 Davis Mountains,Greeley,CO,80021,F,2025-07-14,DMV
10b26f9c-7444-45c2-936e-26efbb12c2c8,Mason,Meyer,,1999-01-31,979-86-2515,(970) 821-6753,lisasavage@example.org,0409 Hill Unions Suite 241,Parker,CO,80210,Other,2024-07-15,TAX_DEPT
eaa315b1-3aee-4d2d-bb8e-cfbc30d04893,Kenneth,Ingram,,1951-07-22,225-55-4721,(303) 541-3379,casey19@example.org,778 Morgan Turnpike Apt. 471,Lakewood,CO,80205,M,2023-10-17,HEALTH_DEPT
e1fe7a37-3019-44f9-91e4-040993533b30,Erik,Kelley,,1952-11-29,626-51-7863,(720) 603-4349,kimberlypowers@example.com,838 Phelps Points Suite 093,Parker,CO,80102,F,2024-11-28,SOCIAL_SERVICES
2abe0b69-6f40-44d5-a75d-b5d35604f01c,Lisa,Horton,Isabel,1946-07-31,560-42-2203,(970) 390-9583,richardlong@example.org,1363 Brent Brook,Pueblo,CO,80033,M,2025-01-17,HEALTH_DEPT
f222fa24-4f58-484f-a0be-380f827762ba,Anthony,Hurley,Christopher,1938-10-22,375-60-1632,(970) 304-5328,dkennedy@example.org,64475 Todd Brooks Apt. 865,Colorado Springs,CO,80232,M,2025-05-16,DMV
f853fd7a-f306-4ac6-b9dc-4a999a00a322,Jason,Fox,Daniel,1973-10-17,207-12-2231,(720) 243-1417,hutchinsonbrittany@example.net,367 Riley Light,Broomfield,CO,80107,M,2023-12-06,DMV
55c08735-ed66-48f2-9453-56908ca2d786,Karen,Miller,,1985-03-31,949-22-8885,(970) 771-6467,jacob57@example.net,998 Michele Estate,Commerce City,CO,80211,Other,2025-01-11,VOTER_REG
b467eb21-bedb-417a-b390-86e8ca480aa6,Hayley,Montgomery,,1954-01-27,521-87-1250,(970) 352-8236,ohorton@example.com,525 Robertson Haven,Pueblo,CO,80221,Other,2025-01-18,VOTER_REG
efdff7d9-6219-4368-91d2-9f95d8574fd7,Joan,Torres,Courtney,1985-01-03,571-32-1897,(720) 781-9528,robertadiaz@example.org,589 Michelle Loaf,Littleton,CO,80238,F,2024-06-01,HEALTH_DEPT
ee06193a-b5c4-4ae1-8307-8695cd7b6883,Jonathan,Vazquez,,1963-05-17,799-74-4096,(303) 536-1922,jasmine69@example.org,3639 Scott Rest Suite 732,Longmont,CO,80228,Other,2025-02-25,DMV
dfbd432e-9231-4f57-b997-e114a1d298d3,Joseph,Lewis,,1980-07-13,754-97-6536,(720) 863-2284,jason08@example.org,33865 Mary Mews,Thornton,CO,80234,M,2024-09-25,HEALTH_DEPT
a007b08c-b3af-4358-9a50-05a327d5fd54,Rachel,Aguirre,,2000-02-14,934-48-2775,(303) 337-7080,cody55@example.org,3037 Johnson Crescent Apt. 006,Parker,CO,80231,M,2024-01-17,HEALTH_DEPT
0d11f280-8308-4035-a52e-2572d36623dd,Brian,Brown,,1940-06-24,107-26-2219,(303) 290-1093,garrisoncathy@example.org,40796 Brian Ville,Castle Rock,CO,80212,M,2024-01-23,TAX_DEPT
7bd5df31-f5ee-47ae-aa70-fb476e75d445,Kelsey,Adams,,1970-10-08,943-89-4925,(303) 595-5474,lboyd@example.net,2460 Samuel Stream Apt. 666,Colorado Springs,CO,80206,F,2025-03-29,DMV
486124bb-ae0c-4ac6-84e5-443d029b7bc3,Charlene,Stevens,,1954-07-20,230-30-2891,(970) 276-5881,hfloyd@example.org,45747 Simon Rest,Arvada,CO,80211,F,2024-08-27,SOCIAL_SERVICES
241d6c40-d5ae-4447-80d8-073575050938,James,Dickerson,Christine,1974-06-11,847-55-2402,(303) 268-8470,zerickson@example.net,500 Michele Land,Commerce City,CO,80230,Other,2025-08-20,VOTER_REG
8ac7d952-8205-4141-baec-e6dd6b5da3c2,Brian,Cohen,,1947-08-01,308-11-5026,(970) 799-2764,fcarter@example.org,55656 Guzman Station,Loveland,CO,80233,M,2024-06-23,DMV
f0944f29-677d-453f-a037-6c48c3a33e71,Amy,Quinn,,1971-05-08,158-32-4714,(303) 391-6976,jenniferoliver@example.net,80823 David Green,Arvada,CO,80023,F,2024-04-22,VOTER_REG
8ba3a859-bd12-40e5-aec9-f54d2b4aaa69,William,Tucker,John,1975-06-04,277-54-9968,(303) 289-1941,charles53@example.com,23796 Zamora Springs Apt. 849,Fort Collins,CO,80221,Other,2024-07-07,TAX_DEPT
1487843f-85ee-4826-8939-ef0a76ae4a41,Sherry,Hess,,1944-01-05,464-46-8677,(720) 891-1565,warroyo@example.org,74039 Ricky Drive,Lakewood,CO,80233,F,2025-08-30,SOCIAL_SERVICES
201d7122-c459-4cfe-95e1-c8b8ffc3e63f,Elizabeth,Bowen,,1965-04-23,596-86-2538,(970) 318-9922,john61@example.org,26919 Beard Camp Apt. 676,Castle Rock,CO,80225,F,2025-07-28,HEALTH_DEPT
a6bba72f-ae08-41d5-b23c-a7e8620c64ee,Allison,Hill,,1949-03-25,878-94-2813,(303) 826-1624,lanematthew@example.org,598 Chad Valleys,Greeley,CO,80224,Other,2023-09-17,DMV
e087ae6f-1cd9-45b7-a4b1-cdf5b67c5e46,Emily,Mccoy,,1953-06-29,181-89-4079,(720) 505-4248,richard01@example.org,03676 Michael Landing Suite 021,Thornton,CO,80203,M,2024-03-04,TAX_DEPT
d3889c63-f43d-45a0-9c6a-2e37578bda36,Monique,Nelson,,2004-04-01,472-62-5006,(970) 780-6620,ohicks@example.net,67422 Gonzalez Springs Apt. 037,Greeley,CO,80231,M,2024-07-20,HEALTH_DEPT
3b00d913-ff1e-4957-b3f9-3821c7e277bb,Thomas,Nguyen,,1947-05-26,883-52-8319,(970) 962-9912,joshua12@example.com,83111 Webster Station Apt. 102,Boulder,CO,80015,M,2023-11-11,TAX_DEPT
efbca58a-45c7-4c39-a6ea-d846899fed81,Michelle,Miller,,1988-04-01,930-67-8912,(303) 625-2924,kelleyjoseph@example.net,85318 Andrea Harbors Apt. 201,Littleton,CO,80028,F,2025-08-20,HEALTH_DEPT
6b3eecde-3fa2-4af6-9490-e30655fa8564,Pamela,Hernandez,,1949-12-10,704-61-6107,(720) 256-6703,ryan87@example.net,8752 Carrie Brook,Centennial,CO,80238,M,2024-03-15,VOTER_REG
0025d2ab-0978-4d44-9c5c-32c66919c046,Cynthia,Duke,,1938-04-19,718-63-7799,(970) 309-6149,timothylittle@example.org,379 David Pines Suite 095,Lakewood,CO,80227,Other,2025-08-14,VOTER_REG
8605d29c-8d48-4a3d-8f3a-2b663e440138,Nathan,Kelly,,1959-12-17,132-82-9932,(720) 435-2804,michael62@example.net,66804 Knapp Fields,Boulder,CO,80204,M,2025-07-28,HEALTH_DEPT
0c4ea755-ad20-4f71-8a03-4e63cbc83ac5,James,Frank,Peter,1993-03-25,171-71-1111,(303) 636-2693,smithfrederick@example.net,29060 Richard Hill,Loveland,CO,80207,F,2023-11-13,DMV
d4d9acc1-da4b-4c46-9e7f-543c14ccadcc,Natalie,Colon,,1955-03-19,112-26-5053,(970) 243-5424,bradleywilkerson@example.org,799 Jerry Parks,Greeley,CO,80209,M,2024-06-03,SOCIAL_SERVICES
8036c848-ed5b-4f1a-b4fd-146c385cc41f,Patrick,Hill,,1991-06-15,773-43-6122,(303) 308-7782,tstevens@example.com,363 John Roads Suite 677,Arvada,CO,80221,F,2023-11-29,DMV
aa52130e-d972-4aa5-9faa-78f5b54c27b5,Mary,Obrien,Megan,1947-06-12,563-93-6903,(720) 564-3280,rwood@example.net,8504 Matthew Cliffs,Pueblo,CO,80226,M,2024-03-06,HEALTH_DEPT
38ed28b9-e164-4b06-96c5-7a834f0accbb,Rachel,Wallace,,1966-11-11,551-82-1048,(303) 620-4288,glenda54@example.net,0205 Williams Streets Suite 493,Loveland,CO,80105,M,2025-03-13,TAX_DEPT
b683b1db-7c58-42f4-a1bc-ce6a9dc8bc11,Sydney,Fitzgerald,,1960-10-12,325-31-1975,(720) 255-7929,ashleygomez@example.com,53035 Susan Keys,Greeley,CO,80228,F,2024-10-19,SOCIAL_SERVICES
fe7589f8-43d7-4d9f-8e77-ae40e89d3a22,John,White,Mariah,1988-10-16,413-79-8080,(303) 210-1423,hoodmatthew@example.org,687 Smith Skyway,Loveland,CO,80220,F,2023-11-09,TAX_DEPT
e72e4cae-cfd6-4567-9a5a-6d643d041340,Daniel,Everett,,1959-06-17,464-70-9659,(720) 845-3780,christensensavannah@example.org,975 John View Apt. 197,Littleton,CO,80024,M,2025-04-28,TAX_DEPT
bb121eda-1e00-4068-9895-736d5b04885d,Teresa,Gonzales,,1975-08-22,654-82-6659,(303) 329-2569,melissa52@example.com,97197 Taylor Underpass,Pueblo,CO,80107,Other,2025-05-26,TAX_DEPT
4b81b6cd-3e4e-4bcf-8382-cc6203004daf,Nicholas,Ramirez,Joseph,1935-04-28,912-86-9508,(720) 623-3304,erinray@example.net,22855 Stevens Station,Littleton,CO,80222,F,2023-12-25,DMV
44a2b25b-730c-4bb2-864a-d6522539a8df,Jeffrey,Kim,,1983-11-27,774-17-9017,(720) 870-5847,brownjason@example.org,3838 Mcpherson Junctions Suite 905,Longmont,CO,80016,M,2024-11-19,HEALTH_DEPT
2de4026e-82e5-46e9-a363-4069886bfb42,Adrian,Oliver,,1963-01-30,947-50-7699,(970) 759-5693,monica77@example.com,429 Daniel Underpass Apt. 310,Greeley,CO,80204,M,2025-05-16,DMV
24872cc9-cc15-4088-a767-f4b6763c7fae,Jennifer,Clay,,1995-04-13,329-46-5081,(720) 856-3747,evansjeremiah@example.org,01140 Allen Meadows Apt. 605,Westminster,CO,80222,Other,2024-12-23,TAX_DEPT
191c8507-15f7-483e-b0e2-99f3e2f0ad96,Jennifer,Lopez,,1974-03-05,301-30-2110,(970) 495-4857,erik40@example.com,19525 Atkinson Gardens Suite 021,Commerce City,CO,80203,F,2024-09-18,HEALTH_DEPT
6b8c1cd4-5afd-4231-bbd1-06447c4d5e80,Hannah,Collins,Catherine,1991-12-01,846-96-9475,(970) 619-2730,tinaboyd@example.net,2616 James Shore,Broomfield,CO,80028,M,2024-04-10,DMV
ed780202-03d4-4e5a-8e87-f5d0e17d2150,Jennifer,Morales,,1991-11-19,508-37-3742,(303) 599-4702,joshua33@example.org,5292 Melissa Overpass Suite 794,Longmont,CO,80235,Other,2024-03-23,TAX_DEPT
38f40b6e-edc3-4a95-991c-c38a4e9d51c9,Kelly,Rowe,,1951-05-30,907-65-5705,(720) 314-9587,meyerlisa@example.com,9619 Jason Shoals Suite 000,Lakewood,CO,80212,M,2025-05-04,HEALTH_DEPT
c8cf3727-6a4b-47b8-9184-4898603dc0ca,Robert,Stephens,,1952-02-22,519-61-2869,(970) 523-1045,johnelliott@example.com,9434 Richard Ways Suite 496,Fort Collins,CO,80023,M,2024-06-23,VOTER_REG
06165e5b-df3a-46e2-a2c7-9ac9ca313c44,Lauren,Gonzalez,,1984-07-07,111-59-6061,(303) 782-8514,youngmatthew@example.org,469 Rodriguez Ramp Suite 428,Colorado Springs,CO,80237,M,2024-10-03,VOTER_REG
